hex,built,capacity_cph
87266a9b1ffffff,0,0
87266a9b5ffffff,0,0
87266e65bffffff,0,0
87266e659ffffff,0,0
87266e64affffff,0,0
87266e648ffffff,0,0
87266e649ffffff,0,0
87266a932ffffff,0,0
87266a933ffffff,0,0
87266a931ffffff,0,0
87266a904ffffff,0,0
87266a923ffffff,0,0
87266a92effffff,0,0
87266a92cffffff,0,0
87266e2d3ffffff,0,0
87266e2deffffff,0,0
87266e2dcffffff,0,0
87266e2c3ffffff,0,0
87266e2ceffffff,0,0
87266e2ccffffff,0,0
87266e2cdffffff,0,0
87266e2c8ffffff,0,0
87266e2c9ffffff,0,0
87266e2cbffffff,0,0
872668596ffffff,0,0
87266a965ffffff,0,0
872668592ffffff,0,0
87266a961ffffff,0,0
8726411a4ffffff,0,0
8726411a6ffffff,0,0
872641c5bffffff,0,0
8726411b4ffffff,0,0
872641ce9ffffff,0,0
872641cebffffff,0,0
872641ce8ffffff,0,0
872641cecffffff,0,0
872641c52ffffff,0,0
872641ce5ffffff,0,0
872641c0bffffff,0,0
872641c08ffffff,0,0
872641c0cffffff,0,0
872641c01ffffff,0,0
872641c2affffff,0,0
872641c05ffffff,0,0
872641c23ffffff,0,0
872641c21ffffff,0,0
872641c20ffffff,0,0
872641c24ffffff,0,0
872641d0affffff,0,0
872641d0effffff,0,0
872641d01ffffff,0,0
872641d05ffffff,0,0
872641d23ffffff,0,0
872641d26ffffff,0,0
872641d24ffffff,0,0
872645699ffffff,0,0
87264569dffffff,0,0
87264568effffff,0,0
872645683ffffff,0,0
872645680ffffff,0,0
872645684ffffff,0,0
8726456b1ffffff,0,0
8726456b0ffffff,1,1
8726456b4ffffff,0,0
872640b69ffffff,0,0
872640b6dffffff,0,0
872640b6cffffff,0,0
872640b61ffffff,0,0
872640b60ffffff,0,0
872640b62ffffff,0,0
872640b71ffffff,0,0
872640b73ffffff,0,0
872640b70ffffff,0,0
872640b72ffffff,0,0
872640b0dffffff,0,0
872640b08ffffff,0,0
872640b0effffff,0,0
872640b1dffffff,0,0
872640b18ffffff,0,0
872640b1effffff,0,0
872640badffffff,0,0
872640ba8ffffff,0,0
872640baeffffff,0,0
872640baaffffff,0,0
872640b85ffffff,0,0
872640b80ffffff,0,0
872640b86ffffff,0,0
872640b95ffffff,0,0
872640b94ffffff,0,0
8726408c9ffffff,0,0
8726408cbffffff,0,0
872640164ffffff,0,0
8726408d9ffffff,0,0
8726408d8ffffff,0,0
8726408deffffff,0,0
8726408d3ffffff,0,0
8726408d2ffffff,0,0
872640125ffffff,0,0
872640120ffffff,0,0
872640126ffffff,0,0
872640122ffffff,0,0
872640135ffffff,0,0
872640134ffffff,0,0
872640c69ffffff,0,0
872640c6bffffff,0,0
872640c6affffff,0,0
872640c4cffffff,0,0
872640c41ffffff,0,0
872640c40ffffff,0,0
872640c42ffffff,0,0
872640c55ffffff,0,0
872640c50ffffff,0,0
872640c56ffffff,0,0
872640c0bffffff,0,0
872640ce4ffffff,0,0
872640ce6ffffff,0,0
872640c1bffffff,0,0
872640cabffffff,0,0
872640caaffffff,0,0
872640c81ffffff,0,0
872640c85ffffff,0,0
872640c84ffffff,0,0
872640c80ffffff,0,0
872640c86ffffff,0,0
872640cb1ffffff,0,0
872640ca2ffffff,0,0
872640ca6ffffff,0,0
872640d99ffffff,0,0
872640d8affffff,0,0
872640d8effffff,0,0
872640d81ffffff,0,0
872640d8cffffff,0,0
872640dabffffff,0,0
872640c36ffffff,0,0
872640c34ffffff,0,0
872640d1bffffff,0,0
872640d19ffffff,0,0
872640c24ffffff,0,0
872640d0bffffff,0,0
8726636c4ffffff,0,0
8726636e1ffffff,0,0
8726636ecffffff,0,0
872663652ffffff,0,0
872a96d46ffffff,0,0
872a96d55ffffff,0,0
872a96d50ffffff,0,0
872a96d52ffffff,0,0
872a96c25ffffff,0,0
872a96c20ffffff,0,0
87266a100ffffff,0,0
87266a103ffffff,0,0
87266a102ffffff,0,0
87266a11cffffff,0,0
87266a111ffffff,0,0
87266a11effffff,0,0
87266a113ffffff,0,0
87266a1adffffff,0,0
87266a18bffffff,0,0
87266a0a5ffffff,0,0
87266a0a1ffffff,0,0
87266a0a0ffffff,0,0
87266a0a3ffffff,0,0
8726644aeffffff,0,0
872664485ffffff,0,0
872664484ffffff,0,0
872664480ffffff,0,0
87266455effffff,0,0
872664551ffffff,0,0
872664572ffffff,0,0
872664576ffffff,0,0
872664528ffffff,0,0
87266452cffffff,0,0
872664521ffffff,0,0
872664cd2ffffff,0,0
872664525ffffff,0,0
872664c8bffffff,0,0
87266c805ffffff,0,0
87266c82affffff,0,0
87266c82bffffff,0,0
87266c876ffffff,0,0
87266c870ffffff,0,0
87266c875ffffff,0,0
87266c871ffffff,0,0
87266c862ffffff,0,0
87266c844ffffff,0,0
87266c845ffffff,0,0
87266c841ffffff,0,0
87266c84cffffff,0,0
87266c84dffffff,0,0
87266c849ffffff,0,0
87266cb14ffffff,0,0
87266cb15ffffff,0,0
87266cb11ffffff,0,0
87266caddffffff,0,0
87266cad9ffffff,0,0
87266c366ffffff,0,0
87266c360ffffff,0,0
87266c365ffffff,0,0
87266dd96ffffff,0,0
87266dd94ffffff,0,0
87266dd95ffffff,0,0
87266dd82ffffff,0,0
87266dd83ffffff,0,0
87266dd8effffff,0,0
87266dd8cffffff,0,0
87266ddabffffff,0,0
87266dda8ffffff,0,0
87266ddadffffff,0,0
87266dd13ffffff,0,0
87266dd11ffffff,0,0
87266dd15ffffff,0,0
87266dd06ffffff,0,0
87266dd04ffffff,0,0
87266dd22ffffff,0,0
87266dd20ffffff,0,0
87266dd25ffffff,0,0
872a936d2ffffff,0,0
872a936d6ffffff,0,0
872a936d4ffffff,0,0
872a936f3ffffff,0,0
872a936c6ffffff,0,0
872a936c4ffffff,0,0
872a936c2ffffff,0,0
87266d486ffffff,0,0
87266d495ffffff,0,0
87266d494ffffff,0,0
87266d490ffffff,0,0
87266d492ffffff,0,0
87266a084ffffff,0,0
87266a085ffffff,0,0
87266a0aeffffff,0,0
87266a0acffffff,0,0
87264c934ffffff,0,0
87266a29bffffff,0,0
87264c935ffffff,0,0
87264c931ffffff,0,0
87264c904ffffff,0,0
87264c900ffffff,0,0
87264c901ffffff,0,0
87264c90effffff,0,0
87264c90affffff,0,0
87264c91dffffff,0,0
87264c91affffff,0,0
87264c9a9ffffff,0,0
87264c9abffffff,0,0
87264c98cffffff,0,0
87264c98effffff,0,0
87264c983ffffff,0,0
87264c99cffffff,0,0
87264c99effffff,0,0
87264cd6dffffff,0,0
87264cd68ffffff,0,0
87264cd6bffffff,0,0
87264cd4cffffff,0,0
87264cd4effffff,0,0
87264cd5dffffff,0,0
87264cd58ffffff,0,0
87264cd5affffff,0,0
87264cc29ffffff,0,0
87264cc2bffffff,0,0
87264cc0cffffff,0,0
87264cc0effffff,0,0
87264cc1dffffff,0,0
87264cc1cffffff,0,0
87264cc18ffffff,0,0
87264cc1affffff,0,0
87264ccf4ffffff,0,0
87264cca9ffffff,0,0
87264ccf6ffffff,0,0
87264ccabffffff,0,0
87264cc8dffffff,0,0
87264cc8cffffff,0,0
87264cc8effffff,0,0
87264cc9dffffff,0,0
87264cc98ffffff,0,0
87264cc9affffff,0,0
872641269ffffff,0,0
87264126effffff,0,0
87264c536ffffff,0,0
87264124dffffff,0,0
872641248ffffff,0,0
87264124bffffff,0,0
87264124affffff,0,0
87266bc1cffffff,0,0
87266bc02ffffff,0,0
87266bc03ffffff,0,0
87266bc01ffffff,0,0
87266bc2affffff,0,0
87266bc2bffffff,0,0
87266bc29ffffff,0,0
87266bd5affffff,0,0
87266bd58ffffff,0,0
87266bd5dffffff,0,0
87266bd4affffff,0,0
87266bd4effffff,0,0
87266bd4cffffff,0,0
87266bd6bffffff,0,0
87266b8b6ffffff,0,0
87266bd69ffffff,0,0
87266b8b4ffffff,0,0
87266b99bffffff,0,0
87266b999ffffff,0,0
87266b98affffff,0,0
87266b98effffff,0,0
87266b98cffffff,0,0
87266b9abffffff,0,0
87266b9a9ffffff,0,0
87266b91affffff,0,0
87266b918ffffff,0,0
87266b90effffff,0,0
87266b92bffffff,0,0
87266b928ffffff,0,0
87266b92cffffff,0,0
8726682d3ffffff,0,0
8726682d1ffffff,0,0
8726682e3ffffff,0,0
8726682e5ffffff,0,0
872668256ffffff,0,0
872668272ffffff,0,0
872668270ffffff,0,0
872668274ffffff,0,0
87266835bffffff,0,0
87266d49bffffff,0,0
87266d498ffffff,0,0
87266d49dffffff,0,0
87266d49cffffff,0,0
87266d483ffffff,0,0
87266d482ffffff,0,0
87266dc36ffffff,0,0
872661aa4ffffff,0,0
872661aa0ffffff,0,0
872661ab5ffffff,0,0
872661ab0ffffff,0,0
872661ab2ffffff,0,0
872661149ffffff,0,0
872661148ffffff,0,0
87266114affffff,0,0
872661159ffffff,0,0
87266115bffffff,0,0
872661074ffffff,0,0
872661029ffffff,0,0
872661076ffffff,0,0
87266102bffffff,0,0
87266100cffffff,0,0
87266100effffff,0,0
87266101dffffff,0,0
87266101cffffff,0,0
87266101effffff,0,0
8726610adffffff,0,0
8726610aeffffff,0,0
8726610aaffffff,0,0
872661085ffffff,0,0
872661080ffffff,0,0
872661082ffffff,0,0
872661091ffffff,0,0
872661093ffffff,0,0
872661092ffffff,0,0
87266146cffffff,0,0
872661461ffffff,0,0
872661463ffffff,0,0
872661444ffffff,0,0
872661446ffffff,0,0
872661473ffffff,0,0
872661454ffffff,0,0
872661409ffffff,0,0
87266140dffffff,0,0
87266142bffffff,0,0
87266142affffff,0,0
872661456ffffff,0,0
872661452ffffff,0,0
8726614e1ffffff,0,0
8726614eeffffff,0,0
8726614c5ffffff,0,0
8726614c1ffffff,0,0
8726614c3ffffff,0,0
8726614ceffffff,0,0
872663b4cffffff,0,0
872663b4dffffff,0,0
87274b371ffffff,0,0
87274b370ffffff,0,0
87274b373ffffff,0,0
87274b372ffffff,0,0
87274b309ffffff,0,0
87266515dffffff,0,0
8726616e3ffffff,0,0
8726616c5ffffff,0,0
8726616c1ffffff,0,0
8726616ccffffff,0,0
8726616c8ffffff,0,0
8726616cbffffff,0,0
87266ed65ffffff,0,0
87266e992ffffff,0,0
87266ed61ffffff,0,0
87266ed6cffffff,0,0
87266ed68ffffff,0,0
87266ed6bffffff,0,0
87266ed4cffffff,0,0
87266ed4effffff,0,0
87266ed4affffff,0,0
87266ed4bffffff,0,0
87266ec65ffffff,0,0
87266ec61ffffff,0,0
87266ec6cffffff,0,0
87266ec6effffff,0,0
87266ec68ffffff,0,0
87266ec6bffffff,0,0
87266e136ffffff,0,0
87266e134ffffff,0,0
87266e89bffffff,0,0
87266e899ffffff,0,0
87266e124ffffff,0,0
87266e88bffffff,0,0
87266e889ffffff,0,0
87266e8d6ffffff,0,0
87266e8d2ffffff,0,0
87266e8d3ffffff,0,0
87266e12dffffff,0,0
87266e129ffffff,0,0
87266e174ffffff,0,0
87266e176ffffff,0,0
87266e025ffffff,0,0
87266e021ffffff,0,0
87266e02effffff,0,0
87266e005ffffff,0,0
87266e02affffff,0,0
87266e001ffffff,0,0
87266e00cffffff,0,0
87266e00effffff,0,0
87266e008ffffff,0,0
87266e00affffff,0,0
87266e00bffffff,0,0
87266e0e5ffffff,0,0
87266e0e1ffffff,0,0
87266e0eeffffff,0,0
87266e0e8ffffff,0,0
87266e0ebffffff,0,0
87266e0cdffffff,0,0
87266e3b6ffffff,0,0
87266e861ffffff,0,0
872661761ffffff,0,0
872661765ffffff,0,0
872661766ffffff,0,0
872661775ffffff,0,0
872661770ffffff,0,0
872661773ffffff,0,0
872661772ffffff,0,0
872661754ffffff,0,0
872661709ffffff,0,0
872661756ffffff,0,0
87266170bffffff,0,0
872661624ffffff,0,0
872661626ffffff,0,0
87266c94effffff,0,0
87266c95dffffff,0,0
87266c82dffffff,0,0
87266c82effffff,0,0
87266c823ffffff,0,0
87266135effffff,0,0
872a96c24ffffff,0,0
872a96d0affffff,0,0
872665a68ffffff,0,0
8726654b2ffffff,0,0
87266094dffffff,0,0
87266096bffffff,0,0
872660968ffffff,0,0
87266096effffff,0,0
87266d4f6ffffff,0,0
87266d4f0ffffff,0,0
87266d4f3ffffff,0,0
87266d4d5ffffff,0,0
87266d4d4ffffff,0,0
87266d4d0ffffff,0,0
87266d4d6ffffff,0,0
87266d489ffffff,0,0
87266d48dffffff,0,0
87266d4f2ffffff,0,0
87266d49affffff,0,0
87266d48affffff,0,0
87266d488ffffff,0,0
87266402dffffff,0,0
87266415effffff,0,0
872664a94ffffff,0,0
872664a90ffffff,0,0
872664a86ffffff,0,0
872664a84ffffff,0,0
872664aa2ffffff,0,0
872664aa6ffffff,0,0
872664aa0ffffff,0,0
872664aa4ffffff,0,0
872664b8bffffff,0,0
872664b88ffffff,0,0
872664b8dffffff,0,0
872664a36ffffff,0,0
872664ba9ffffff,0,0
872664b1affffff,0,0
872664b18ffffff,0,0
87266406dffffff,0,0
872664068ffffff,0,0
87266406bffffff,0,0
87266404cffffff,0,0
872664048ffffff,0,0
87266404affffff,0,0
872664059ffffff,0,0
8726643a4ffffff,0,0
8726643a0ffffff,0,0
8726643a3ffffff,0,0
8726643aeffffff,0,0
872664385ffffff,0,0
8726643aaffffff,0,0
87266438cffffff,0,0
87266438dffffff,0,0
872664388ffffff,0,0
872664389ffffff,0,0
872664216ffffff,0,0
872664212ffffff,0,0
872664213ffffff,0,0
8726642adffffff,0,0
8726642a9ffffff,0,0
8726642abffffff,0,0
87274bc34ffffff,0,0
87274bc35ffffff,0,0
87274bd1bffffff,0,0
87274bc26ffffff,0,0
87274bc24ffffff,0,0
87274bd0bffffff,0,0
87274bd56ffffff,0,0
87274bd09ffffff,0,0
87274bd72ffffff,0,0
87274bd70ffffff,0,0
87274bd71ffffff,0,0
87274bd75ffffff,0,0
87274bd62ffffff,0,0
87274bd66ffffff,0,0
87274bd64ffffff,0,0
8727486cbffffff,0,0
8727486c9ffffff,0,0
87274b994ffffff,0,0
87274b9b2ffffff,0,0
87274b9b3ffffff,0,0
87274b9b0ffffff,0,0
87274b9b5ffffff,0,0
87274b912ffffff,0,0
872748261ffffff,0,0
872749c92ffffff,0,0
87274826cffffff,0,0
872749c93ffffff,0,0
872749c91ffffff,0,0
872749c82ffffff,0,0
872749c80ffffff,0,0
872749c81ffffff,0,0
872749c85ffffff,0,0
872749caaffffff,0,0
872749cabffffff,0,0
872749ca9ffffff,0,0
872ab258dffffff,0,0
872ab2436ffffff,0,0
872ab25a9ffffff,0,0
872ab2434ffffff,0,0
872ab251affffff,0,0
872ab2518ffffff,0,0
872ab251dffffff,0,0
872ab2503ffffff,0,0
872ab2502ffffff,0,0
872ab2506ffffff,0,0
872ab2531ffffff,0,0
872ab2530ffffff,0,0
872ab2534ffffff,0,0
872ab2c9affffff,0,0
872ab2c9effffff,0,0
872ab2c93ffffff,0,0
872ab2c90ffffff,0,0
872ab2c94ffffff,0,0
872ab2cb3ffffff,0,0
872ab2cb1ffffff,0,0
872ab2cb0ffffff,0,0
872ab2cb5ffffff,0,0
872ab2cb4ffffff,0,0
872ab2ca2ffffff,0,0
872ab2c96ffffff,0,0
872ab2536ffffff,0,0
872ab2532ffffff,0,0
87274d24dffffff,0,0
87274d248ffffff,0,0
87274d24bffffff,0,0
872ab25a4ffffff,0,0
872ab25a6ffffff,0,0
872ab25a0ffffff,0,0
872ab25a2ffffff,0,0
872ab2584ffffff,0,0
872ab25b1ffffff,0,0
872ab2586ffffff,0,0
872ab25b3ffffff,0,0
872749961ffffff,0,0
872ab2592ffffff,0,0
872ab2c84ffffff,0,0
872ab2ca3ffffff,0,0
872ab2d88ffffff,0,0
872ab2d89ffffff,0,0
872ab2d8dffffff,0,0
872ab2c32ffffff,0,0
872ab2c36ffffff,0,0
872ab2c34ffffff,0,0
872ab2d1bffffff,0,0
872ab2d19ffffff,0,0
872ab2d0affffff,0,0
872ab2d0effffff,0,0
872ab2d0cffffff,0,0
872ab2d01ffffff,0,0
872ab2d08ffffff,0,0
872ab2d09ffffff,0,0
872ab2d0dffffff,0,0
872ab2d72ffffff,0,0
872ab2d70ffffff,0,0
872ab2d0bffffff,0,0
872ab2c25ffffff,0,0
872ab2c20ffffff,0,0
872ab2d56ffffff,0,0
872ab2d54ffffff,0,0
872ab2d73ffffff,0,0
872ab2d46ffffff,0,0
872ab2d71ffffff,0,0
872ab2d2bffffff,0,0
872ab2d2affffff,0,0
872ab2d2effffff,0,0
872ab2d42ffffff,0,0
872ab2d51ffffff,0,0
872ab2d5effffff,0,0
872ab2d53ffffff,0,0
872ab2c2cffffff,0,0
872ab2c2effffff,0,0
872ab2c2affffff,0,0
872ab2c05ffffff,0,0
872ab2c01ffffff,0,0
872ab2c00ffffff,0,0
872ab2c03ffffff,0,0
872ab2c02ffffff,0,0
872ab2c11ffffff,0,0
872ab2c10ffffff,0,0
872ab2c12ffffff,0,0
872749826ffffff,0,0
872749919ffffff,0,0
872749918ffffff,0,0
87274991effffff,0,0
872749913ffffff,0,0
872749912ffffff,0,0
8727499a1ffffff,0,0
8727499a5ffffff,0,0
8727499a0ffffff,0,0
8727499a6ffffff,0,0
87274d65bffffff,0,0
8727499b5ffffff,0,0
8727499b1ffffff,0,0
8727499b3ffffff,0,0
872749994ffffff,0,0
872749996ffffff,0,0
872749d65ffffff,0,0
872749992ffffff,0,0
872749d61ffffff,0,0
872749d6cffffff,0,0
872749d6effffff,0,0
872749d6affffff,0,0
872749d41ffffff,0,0
872749d4cffffff,0,0
872749d4effffff,0,0
872749d48ffffff,0,0
872749d4affffff,0,0
872664381ffffff,0,0
872664383ffffff,0,0
872664382ffffff,0,0
87266439cffffff,0,0
872664158ffffff,0,0
872664b14ffffff,0,0
872661bb5ffffff,0,0
872661ba6ffffff,0,0
872664581ffffff,0,0
872664585ffffff,0,0
8726645aeffffff,0,0
872759b88ffffff,0,0
872759b89ffffff,0,0
872759a10ffffff,0,0
872759ac0ffffff,0,0
872759ac5ffffff,0,0
872759aeaffffff,0,0
872759aebffffff,0,0
872664db6ffffff,0,0
872664db2ffffff,0,0
872664db3ffffff,0,0
872664d95ffffff,0,0
872664d91ffffff,0,0
872664d9cffffff,0,0
872664d98ffffff,0,0
872664d99ffffff,0,0
8726645a1ffffff,0,0
8726645a3ffffff,0,0
8726645a2ffffff,0,0
872759209ffffff,0,0
87275920bffffff,0,0
872759208ffffff,0,0
87266daa0ffffff,0,0
87266daa3ffffff,0,0
87266da85ffffff,0,0
87266daaaffffff,0,0
87266da81ffffff,0,0
87266da8cffffff,0,0
87266da8dffffff,0,0
87266daf6ffffff,0,0
87266daf0ffffff,0,0
87266daf3ffffff,0,0
87266daf1ffffff,0,0
87266dac6ffffff,0,0
87266dac4ffffff,0,0
87266dac0ffffff,0,0
87266dac5ffffff,0,0
872a930f1ffffff,0,0
872a930f5ffffff,0,0
872a930e2ffffff,0,0
872a930e3ffffff,0,0
872a930c5ffffff,0,0
872a930eaffffff,0,0
872a930eeffffff,0,0
872a930ecffffff,0,0
872a930edffffff,0,0
872a93053ffffff,0,0
872a9305effffff,0,0
872a93051ffffff,0,0
872a9305cffffff,0,0
872a93043ffffff,0,0
872a93040ffffff,0,0
872a93003ffffff,0,0
872a9301cffffff,0,0
872759aa5ffffff,0,0
872759aa0ffffff,0,0
872759aa2ffffff,0,0
872759ab1ffffff,0,0
872664d9effffff,0,0
872664d93ffffff,0,0
87275936dffffff,0,0
872759245ffffff,0,0
872759244ffffff,0,0
872759262ffffff,0,0
872759271ffffff,0,0
872759270ffffff,0,0
872a93723ffffff,0,0
872a9372effffff,0,0
872a93705ffffff,0,0
8726640c0ffffff,0,0
8726640c6ffffff,0,0
8726640c2ffffff,0,0
8726640d5ffffff,0,0
872759358ffffff,0,0
87275935cffffff,0,0
872759351ffffff,0,0
872661b03ffffff,0,0
87266852dffffff,0,0
872668cd3ffffff,0,0
872668cd2ffffff,0,0
872668cd6ffffff,0,0
872668c8bffffff,0,0
872668c8affffff,0,0
872668c99ffffff,0,0
872668c9bffffff,0,0
872668535ffffff,0,0
872668534ffffff,0,0
872668530ffffff,0,0
872668536ffffff,0,0
872668532ffffff,0,0
87266e24dffffff,0,0
87266e248ffffff,0,0
87266e24affffff,0,0
87266e25dffffff,0,0
87266e259ffffff,0,0
87266e25bffffff,0,0
87266e25affffff,0,0
8726685b4ffffff,0,0
87266e2e9ffffff,0,0
87266e2ebffffff,0,0
87266e2eaffffff,0,0
87266e2eeffffff,0,0
87266e2e1ffffff,0,0
87266e2e5ffffff,0,0
87266e20bffffff,1,1
87266e208ffffff,0,0
87266e2e4ffffff,0,0
87266e219ffffff,0,0
87266e21bffffff,0,0
87266e218ffffff,0,0
87266e21affffff,0,0
87266e2adffffff,0,0
87266e2a8ffffff,0,0
87266e2aeffffff,0,0
87266e2aaffffff,0,0
872668ba5ffffff,0,0
872668b12ffffff,0,0
872668946ffffff,0,0
872668971ffffff,0,0
87266c2d3ffffff,0,0
87266c2d6ffffff,0,0
87266c289ffffff,0,0
87266c28cffffff,0,0
87266c0f6ffffff,0,0
87266c0f2ffffff,0,0
87266c089ffffff,0,0
87266c08bffffff,0,0
87266c725ffffff,0,0
87266c720ffffff,0,0
87266c723ffffff,0,0
872668954ffffff,0,0
87266d499ffffff,0,0
87266c704ffffff,0,0
87266c731ffffff,0,0
87266c706ffffff,0,0
87266c733ffffff,0,0
87266c714ffffff,0,0
87266c716ffffff,0,0
87266e20effffff,0,0
87266e20cffffff,0,0
87266e201ffffff,0,0
87266e22affffff,0,0
87266c00affffff,0,0
872668531ffffff,0,0
872668504ffffff,0,0
872668506ffffff,0,0
872668500ffffff,0,0
872668502ffffff,0,0
872a9acabffffff,0,0
872a9acaaffffff,0,0
872a9acaeffffff,0,0
872a9aca3ffffff,0,0
872a9aca0ffffff,0,0
872a9aca6ffffff,0,0
872a9ad99ffffff,0,0
872a9ad98ffffff,0,0
872a9ad9effffff,0,0
872a9ad91ffffff,0,0
872a9ad90ffffff,0,0
872a9ad96ffffff,0,0
87266dac9ffffff,0,0
87266dacdffffff,0,0
87266daccffffff,0,0
87266dac1ffffff,0,0
872a90671ffffff,0,0
872a90675ffffff,0,0
872a96191ffffff,1,1
87275922affffff,0,0
872759205ffffff,0,0
872759204ffffff,0,0
87275920cffffff,0,0
8727592e4ffffff,0,0
872759273ffffff,0,0
872a90095ffffff,0,0
872a90086ffffff,0,0
872a90084ffffff,0,0
872a900a3ffffff,0,0
872a900aeffffff,0,0
872a900a1ffffff,0,0
872a900acffffff,0,0
872a90013ffffff,0,0
872a90011ffffff,0,0
872a9001cffffff,0,0
872759221ffffff,0,0
87275922effffff,0,0
872759223ffffff,0,0
872664033ffffff,0,0
872a96ab1ffffff,0,0
872a96ab5ffffff,0,0
872a96aa6ffffff,0,0
872a96aa4ffffff,0,0
872a96b8bffffff,0,0
872a96b89ffffff,0,0
872a96a32ffffff,0,0
872a96a31ffffff,0,0
872a96a22ffffff,0,0
872a96a26ffffff,0,0
872a96a20ffffff,0,0
872a96a24ffffff,0,0
872a96a25ffffff,0,0
872a96b0bffffff,0,0
872a96b09ffffff,0,0
872a96b0dffffff,0,0
872a96b76ffffff,0,0
872a96b74ffffff,0,0
872a944dbffffff,0,0
872a944d8ffffff,0,0
872a944ddffffff,0,0
872a944ceffffff,0,0
872a944ccffffff,0,0
872a944c8ffffff,0,0
872a96b65ffffff,0,0
872a94792ffffff,0,0
872a96b6cffffff,0,0
872a96b68ffffff,0,0
872a96b6bffffff,0,0
872a96b4dffffff,0,0
872a96b49ffffff,0,0
872a94694ffffff,0,0
872a94696ffffff,0,0
872a94690ffffff,0,0
872a94692ffffff,0,0
872a94693ffffff,0,0
872a96a6dffffff,0,0
872a946b1ffffff,0,0
872a94686ffffff,0,0
872a946b3ffffff,0,0
8726619a5ffffff,0,0
8726619a1ffffff,0,0
8726619acffffff,0,0
8726619a8ffffff,0,0
8726619a9ffffff,0,0
872661836ffffff,0,0
872661830ffffff,0,0
872661833ffffff,0,0
872a92565ffffff,0,0
87274924dffffff,0,0
872a94c9bffffff,0,0
872a94c99ffffff,0,0
872a94c8affffff,0,0
872a94c88ffffff,0,0
872a94c8cffffff,0,0
872a94cabffffff,0,0
872a94cadffffff,0,0
872a94c13ffffff,0,0
872a94c11ffffff,0,0
872a94c10ffffff,0,0
8727492e9ffffff,0,0
8727492e8ffffff,0,0
8727492eeffffff,0,0
8727492c5ffffff,0,0
8727492c4ffffff,0,0
8727492c6ffffff,0,0
8727492d5ffffff,0,0
8727492d0ffffff,0,0
8727492d2ffffff,0,0
872a96925ffffff,0,0
872a96920ffffff,0,0
872a96922ffffff,0,0
872a96931ffffff,0,0
872a96933ffffff,0,0
872a96932ffffff,0,0
872a96914ffffff,0,0
872749649ffffff,0,0
87274964bffffff,0,0
872a969a5ffffff,0,0
872a969a1ffffff,0,0
872a969aeffffff,0,0
872a96985ffffff,0,0
872a96981ffffff,0,0
872a9698effffff,0,0
872a9699dffffff,0,0
872a96999ffffff,0,0
872a9699bffffff,0,0
872a961a2ffffff,0,0
872a961b5ffffff,0,0
872a961b0ffffff,0,0
872a944ebffffff,0,0
872a944e9ffffff,0,0
872a9445affffff,0,0
872a9445bffffff,0,0
872a94458ffffff,0,0
872a94459ffffff,0,0
872a9445dffffff,0,0
872a9444effffff,0,0
872a9444cffffff,0,0
872a9446bffffff,0,0
872a94469ffffff,0,0
872a9446dffffff,0,0
872a9409affffff,0,0
872a94098ffffff,0,0
872661815ffffff,0,0
872661802ffffff,0,0
87266181cffffff,0,0
87266181dffffff,0,0
872a96a65ffffff,0,0
872a96a64ffffff,0,0
872a96a66ffffff,0,0
872a96a75ffffff,0,0
872a96a74ffffff,0,0
872a96a76ffffff,0,0
872a96a0dffffff,0,0
872a96a0cffffff,0,0
872a96a01ffffff,0,0
872a96a03ffffff,0,0
872a96a11ffffff,0,0
872a96a13ffffff,0,0
872a96aacffffff,0,0
872a96aaeffffff,0,0
872a96a85ffffff,0,0
872a96aa3ffffff,0,0
872a96a84ffffff,0,0
872a96aadffffff,0,0
872a96a1cffffff,0,0
872a96a09ffffff,0,0
872a96a72ffffff,0,0
872a96a73ffffff,0,0
872a96a46ffffff,0,0
872a96a44ffffff,0,0
872a96a45ffffff,0,0
872a96a68ffffff,0,0
872a96304ffffff,0,0
872a96306ffffff,0,0
872a96315ffffff,0,0
872a96310ffffff,0,0
872a96316ffffff,0,0
872a963a5ffffff,0,0
872ab259dffffff,0,0
872ab259affffff,0,0
872ab259effffff,0,0
87274996dffffff,0,0
872ab2593ffffff,0,0
87274996cffffff,0,0
872749bb0ffffff,0,0
872749bb1ffffff,0,0
872749b80ffffff,0,0
872749b83ffffff,0,0
872749b9dffffff,0,0
872749b8affffff,0,0
872749b99ffffff,0,0
872749aa6ffffff,0,0
872749aa2ffffff,0,0
872749a84ffffff,0,0
872749a85ffffff,0,0
872749a81ffffff,0,0
872749a8effffff,0,0
872749a88ffffff,0,0
872749a8bffffff,0,0
872749ad6ffffff,0,0
872749ad2ffffff,0,0
87274932cffffff,0,0
87274932dffffff,0,0
872749329ffffff,0,0
872749376ffffff,0,0
872749370ffffff,0,0
872749373ffffff,0,0
872a94d1effffff,0,0
872749aa3ffffff,0,0
872749aa1ffffff,0,0
872749aacffffff,0,0
872749a13ffffff,0,0
872749a1effffff,0,0
872749a1cffffff,0,0
872749a1dffffff,0,0
872749a0effffff,0,0
872749a08ffffff,0,0
872749a09ffffff,0,0
872749a72ffffff,0,0
872749a73ffffff,0,0
872749a46ffffff,0,0
872749a42ffffff,0,0
872749a43ffffff,0,0
872a94d10ffffff,0,0
872a94d13ffffff,0,0
872ab3a32ffffff,0,0
872ab3a33ffffff,0,0
872ab3a15ffffff,0,0
872ab3a02ffffff,0,0
